ID	SystemCode	MAPP
ENSG00000011177	En	Tryptophan metabolism:WP465
ENSG00000116133	En	Tryptophan metabolism:WP465
ENSG00000140465	En	Tryptophan metabolism:WP465
ENSG00000163481	En	Tryptophan metabolism:WP465
ENSG00000069535	En	Tryptophan metabolism:WP465
ENSG00000129167	En	Tryptophan metabolism:WP465
ENSG00000186204	En	Tryptophan metabolism:WP465
ENSG00000162882	En	Tryptophan metabolism:WP465
ENSG00000105607	En	Tryptophan metabolism:WP465
ENSG00000138356	En	Tryptophan metabolism:WP465
ENSG00000134716	En	Tryptophan metabolism:WP465
ENSG00000126457	En	Tryptophan metabolism:WP465
ENSG00000128918	En	Tryptophan metabolism:WP465
ENSG00000109576	En	Tryptophan metabolism:WP465
ENSG00000140105	En	Tryptophan metabolism:WP465
ENSG00000108242	En	Tryptophan metabolism:WP465
ENSG00000132437	En	Tryptophan metabolism:WP465
ENSG00000129673	En	Tryptophan metabolism:WP465
ENSG00000105953	En	Tryptophan metabolism:WP465
ENSG00000114062	En	Tryptophan metabolism:WP465
ENSG00000137869	En	Tryptophan metabolism:WP465
ENSG00000143149	En	Tryptophan metabolism:WP465
ENSG00000140505	En	Tryptophan metabolism:WP465
ENSG00000135679	En	Tryptophan metabolism:WP465
ENSG00000171564	En	Blood Clotting Cascade:WP272
ENSG00000171560	En	Blood Clotting Cascade:WP272
ENSG00000122194	En	Blood Clotting Cascade:WP272
ENSG00000164344	En	Blood Clotting Cascade:WP272
ENSG00000101981	En	Blood Clotting Cascade:WP272
ENSG00000143278	En	Blood Clotting Cascade:WP272
ENSG00000131187	En	Blood Clotting Cascade:WP272
ENSG00000167748	En	Blood Clotting Cascade:WP272
ENSG00000106366	En	Blood Clotting Cascade:WP272
ENSG00000126218	En	Blood Clotting Cascade:WP272
ENSG00000104368	En	Blood Clotting Cascade:WP272
ENSG00000171557	En	Blood Clotting Cascade:WP272
ENSG00000088926	En	Blood Clotting Cascade:WP272
ENSG00000057593	En	Blood Clotting Cascade:WP272
ENSG00000185010	En	Blood Clotting Cascade:WP272
ENSG00000198734	En	Blood Clotting Cascade:WP272
ENSG00000110799	En	Blood Clotting Cascade:WP272
ENSG00000122861	En	Blood Clotting Cascade:WP272
ENSG00000167711	En	Blood Clotting Cascade:WP272
ENSG00000198670	En	Blood Clotting Cascade:WP272
ENSG00000197632	En	Blood Clotting Cascade:WP272
ENSG00000180210	En	Blood Clotting Cascade:WP272
ENSG00000091181	En	IL-5 Signaling Pathway:WP127
ENSG00000113525	En	IL-5 Signaling Pathway:WP127
ENSG00000100385	En	IL-5 Signaling Pathway:WP127
ENSG00000215136	En	IL-5 Signaling Pathway:WP127
ENSG00000126934	En	IL-5 Signaling Pathway:WP127
ENSG00000109103	En	IL-5 Signaling Pathway:WP127
ENSG00000082701	En	IL-5 Signaling Pathway:WP127
ENSG00000132155	En	IL-5 Signaling Pathway:WP127
ENSG00000160691	En	IL-5 Signaling Pathway:WP127
ENSG00000012779	En	IL-5 Signaling Pathway:WP127
ENSG00000174775	En	IL-5 Signaling Pathway:WP127
ENSG00000166501	En	IL-5 Signaling Pathway:WP127
ENSG00000102882	En	IL-5 Signaling Pathway:WP127
ENSG00000076864	En	IL-5 Signaling Pathway:WP127
ENSG00000177885	En	IL-5 Signaling Pathway:WP127
ENSG00000120899	En	IL-5 Signaling Pathway:WP127
ENSG00000177606	En	IL-5 Signaling Pathway:WP127
ENSG00000101336	En	IL-5 Signaling Pathway:WP127
ENSG00000168036	En	IL-5 Signaling Pathway:WP127
ENSG00000160255	En	IL-5 Signaling Pathway:WP127
ENSG00000100030	En	IL-5 Signaling Pathway:WP127
ENSG00000096968	En	IL-5 Signaling Pathway:WP127
ENSG00000111276	En	IL-5 Signaling Pathway:WP127
ENSG00000142208	En	IL-5 Signaling Pathway:WP127
ENSG00000173757	En	IL-5 Signaling Pathway:WP127
ENSG00000141968	En	IL-5 Signaling Pathway:WP127
ENSG00000162434	En	IL-5 Signaling Pathway:WP127
ENSG00000124766	En	IL-5 Signaling Pathway:WP127
ENSG00000112062	En	IL-5 Signaling Pathway:WP127
ENSG00000179295	En	IL-5 Signaling Pathway:WP127
ENSG00000147507	En	IL-5 Signaling Pathway:WP127
ENSG00000126767	En	IL-5 Signaling Pathway:WP127
ENSG00000079805	En	IL-5 Signaling Pathway:WP127
ENSG00000112576	En	IL-5 Signaling Pathway:WP127
ENSG00000115415	En	IL-5 Signaling Pathway:WP127
ENSG00000100906	En	IL-5 Signaling Pathway:WP127
ENSG00000105647	En	IL-5 Signaling Pathway:WP127
ENSG00000090339	En	IL-5 Signaling Pathway:WP127
ENSG00000010671	En	IL-5 Signaling Pathway:WP127
ENSG00000116711	En	IL-5 Signaling Pathway:WP127
ENSG00000165025	En	IL-5 Signaling Pathway:WP127
ENSG00000105723	En	IL-5 Signaling Pathway:WP127
ENSG00000137193	En	IL-5 Signaling Pathway:WP127
ENSG00000185338	En	IL-5 Signaling Pathway:WP127
ENSG00000110395	En	IL-5 Signaling Pathway:WP127
ENSG00000115966	En	IL-5 Signaling Pathway:WP127
ENSG00000160999	En	IL-5 Signaling Pathway:WP127
ENSG00000137575	En	IL-5 Signaling Pathway:WP127
ENSG00000129946	En	IL-5 Signaling Pathway:WP127
ENSG00000145675	En	IL-5 Signaling Pathway:WP127
ENSG00000111679	En	IL-5 Signaling Pathway:WP127
ENSG00000118689	En	IL-5 Signaling Pathway:WP127
ENSG00000168610	En	IL-5 Signaling Pathway:WP127
ENSG00000126561	En	IL-5 Signaling Pathway:WP127
ENSG00000109320	En	IL-5 Signaling Pathway:WP127
ENSG00000100368	En	IL-5 Signaling Pathway:WP127
ENSG00000213688	En	IL-5 Signaling Pathway:WP127
ENSG00000107263	En	IL-5 Signaling Pathway:WP127
ENSG00000105851	En	IL-5 Signaling Pathway:WP127
ENSG00000169896	En	IL-5 Signaling Pathway:WP127
ENSG00000087088	En	IL-5 Signaling Pathway:WP127
ENSG00000163932	En	IL-5 Signaling Pathway:WP127
ENSG00000076662	En	IL-5 Signaling Pathway:WP127
ENSG00000132965	En	IL-5 Signaling Pathway:WP127
ENSG00000133703	En	IL-5 Signaling Pathway:WP127
ENSG00000180353	En	IL-5 Signaling Pathway:WP127
ENSG00000099942	En	IL-5 Signaling Pathway:WP127
ENSG00000117676	En	IL-5 Signaling Pathway:WP127
ENSG00000164924	En	IL-5 Signaling Pathway:WP127
ENSG00000050748	En	IL-5 Signaling Pathway:WP127
ENSG00000123999	En	Ovarian Infertility Genes:WP34
ENSG00000113494	En	Ovarian Infertility Genes:WP34
ENSG00000164404	En	Ovarian Infertility Genes:WP34
ENSG00000138696	En	Ovarian Infertility Genes:WP34
ENSG00000125384	En	Ovarian Infertility Genes:WP34
ENSG00000180530	En	Ovarian Infertility Genes:WP34
ENSG00000137869	En	Ovarian Infertility Genes:WP34
ENSG00000111276	En	Ovarian Infertility Genes:WP34
ENSG00000149311	En	Ovarian Infertility Genes:WP34
ENSG00000103310	En	Ovarian Infertility Genes:WP34
ENSG00000172216	En	Ovarian Infertility Genes:WP34
ENSG00000111424	En	Ovarian Infertility Genes:WP34
ENSG00000076242	En	Ovarian Infertility Genes:WP34
ENSG00000166311	En	Ovarian Infertility Genes:WP34
ENSG00000054654	En	Ovarian Infertility Genes:WP34
ENSG00000135446	En	Ovarian Infertility Genes:WP34
ENSG00000082175	En	Ovarian Infertility Genes:WP34
ENSG00000118971	En	Ovarian Infertility Genes:WP34
ENSG00000138039	En	Ovarian Infertility Genes:WP34
ENSG00000136931	En	Ovarian Infertility Genes:WP34
ENSG00000140009	En	Ovarian Infertility Genes:WP34
ENSG00000120738	En	Ovarian Infertility Genes:WP34
ENSG00000170820	En	Ovarian Infertility Genes:WP34
ENSG00000100206	En	Ovarian Infertility Genes:WP34
ENSG00000146707	En	Ovarian Infertility Genes:WP34
ENSG00000187513	En	Ovarian Infertility Genes:WP34
ENSG00000092345	En	Ovarian Infertility Genes:WP34
ENSG00000188372	En	Ovarian Infertility Genes:WP34
ENSG00000166949	En	Ovarian Infertility Genes:WP34
ENSG00000151090	En	Nuclear Receptors:WP170
ENSG00000112033	En	Nuclear Receptors:WP170
ENSG00000185483	En	Nuclear Receptors:WP170
ENSG00000173153	En	Nuclear Receptors:WP170
ENSG00000186951	En	Nuclear Receptors:WP170
ENSG00000144852	En	Nuclear Receptors:WP170
ENSG00000172819	En	Nuclear Receptors:WP170
ENSG00000153234	En	Nuclear Receptors:WP170
ENSG00000143257	En	Nuclear Receptors:WP170
ENSG00000126351	En	Nuclear Receptors:WP170
ENSG00000185551	En	Nuclear Receptors:WP170
ENSG00000091831	En	Nuclear Receptors:WP170
ENSG00000116833	En	Nuclear Receptors:WP170
ENSG00000220559	En	Nuclear Receptors:WP170
ENSG00000143171	En	Nuclear Receptors:WP170
ENSG00000101076	En	Nuclear Receptors:WP170
ENSG00000174738	En	Nuclear Receptors:WP170
ENSG00000131408	En	Nuclear Receptors:WP170
ENSG00000160113	En	Nuclear Receptors:WP170
ENSG00000111424	En	Nuclear Receptors:WP170
ENSG00000132170	En	Nuclear Receptors:WP170
ENSG00000177463	En	Nuclear Receptors:WP170
ENSG00000082175	En	Nuclear Receptors:WP170
ENSG00000143365	En	Nuclear Receptors:WP170
ENSG00000169083	En	Nuclear Receptors:WP170
ENSG00000069667	En	Nuclear Receptors:WP170
ENSG00000123358	En	Nuclear Receptors:WP170
ENSG00000175745	En	Nuclear Receptors:WP170
ENSG00000126368	En	Nuclear Receptors:WP170
ENSG00000136931	En	Nuclear Receptors:WP170
ENSG00000140009	En	Nuclear Receptors:WP170
ENSG00000131759	En	Nuclear Receptors:WP170
ENSG00000186350	En	Nuclear Receptors:WP170
ENSG00000113580	En	Nuclear Receptors:WP170
ENSG00000077092	En	Nuclear Receptors:WP170
ENSG00000169297	En	Nuclear Receptors:WP170
ENSG00000112333	En	Nuclear Receptors:WP170
ENSG00000119715	En	Nuclear Receptors:WP170
ENSG00000198793	En	Insulin Signaling:WP481
ENSG00000132639	En	Insulin Signaling:WP481
ENSG00000169967	En	Insulin Signaling:WP481
ENSG00000168118	En	Insulin Signaling:WP481
ENSG00000162302	En	Insulin Signaling:WP481
ENSG00000163558	En	Insulin Signaling:WP481
ENSG00000177885	En	Insulin Signaling:WP481
ENSG00000173327	En	Insulin Signaling:WP481
ENSG00000107968	En	Insulin Signaling:WP481
ENSG00000100030	En	Insulin Signaling:WP481
ENSG00000169032	En	Insulin Signaling:WP481
ENSG00000108984	En	Insulin Signaling:WP481
ENSG00000130758	En	Insulin Signaling:WP481
ENSG00000072133	En	Insulin Signaling:WP481
ENSG00000132155	En	Insulin Signaling:WP481
ENSG00000100485	En	Insulin Signaling:WP481
ENSG00000076984	En	Insulin Signaling:WP481
ENSG00000133124	En	Insulin Signaling:WP481
ENSG00000011566	En	Insulin Signaling:WP481
ENSG00000148082	En	Insulin Signaling:WP481
ENSG00000104205	En	Insulin Signaling:WP481
ENSG00000104365	En	Insulin Signaling:WP481
ENSG00000185338	En	Insulin Signaling:WP481
ENSG00000109458	En	Insulin Signaling:WP481
ENSG00000145675	En	Insulin Signaling:WP481
ENSG00000085511	En	Insulin Signaling:WP481
ENSG00000167193	En	Insulin Signaling:WP481
ENSG00000213688	En	Insulin Signaling:WP481
ENSG00000107263	En	Insulin Signaling:WP481
ENSG00000092531	En	Insulin Signaling:WP481
ENSG00000139144	En	Insulin Signaling:WP481
ENSG00000103197	En	Insulin Signaling:WP481
ENSG00000166592	En	Insulin Signaling:WP481
ENSG00000082701	En	Insulin Signaling:WP481
ENSG00000137764	En	Insulin Signaling:WP481
ENSG00000156711	En	Insulin Signaling:WP481
ENSG00000065559	En	Insulin Signaling:WP481
ENSG00000067606	En	Insulin Signaling:WP481
ENSG00000196396	En	Insulin Signaling:WP481
ENSG00000126934	En	Insulin Signaling:WP481
ENSG00000115290	En	Insulin Signaling:WP481
ENSG00000197594	En	Insulin Signaling:WP481
ENSG00000110047	En	Insulin Signaling:WP481
ENSG00000024422	En	Insulin Signaling:WP481
ENSG00000165527	En	Insulin Signaling:WP481
ENSG00000166501	En	Insulin Signaling:WP481
ENSG00000100784	En	Insulin Signaling:WP481
ENSG00000102882	En	Insulin Signaling:WP481
ENSG00000101255	En	Insulin Signaling:WP481
ENSG00000212567	En	Insulin Signaling:WP481
ENSG00000197879	En	Insulin Signaling:WP481
ENSG00000197442	En	Insulin Signaling:WP481
ENSG00000141503	En	Insulin Signaling:WP481
ENSG00000185386	En	Insulin Signaling:WP481
ENSG00000174775	En	Insulin Signaling:WP481
ENSG00000076944	En	Insulin Signaling:WP481
ENSG00000179295	En	Insulin Signaling:WP481
ENSG00000181856	En	Insulin Signaling:WP481
ENSG00000131236	En	Insulin Signaling:WP481
ENSG00000154229	En	Insulin Signaling:WP481
ENSG00000112658	En	Insulin Signaling:WP481
ENSG00000219561	En	Insulin Signaling:WP481
ENSG00000069956	En	Insulin Signaling:WP481
ENSG00000121879	En	Insulin Signaling:WP481
ENSG00000142273	En	Insulin Signaling:WP481
ENSG00000105723	En	Insulin Signaling:WP481
ENSG00000110395	En	Insulin Signaling:WP481
ENSG00000111713	En	Insulin Signaling:WP481
ENSG00000165458	En	Insulin Signaling:WP481
ENSG00000006062	En	Insulin Signaling:WP481
ENSG00000105851	En	Insulin Signaling:WP481
ENSG00000050748	En	Insulin Signaling:WP481
ENSG00000184557	En	Insulin Signaling:WP481
ENSG00000040933	En	Insulin Signaling:WP481
ENSG00000004777	En	Insulin Signaling:WP481
ENSG00000171862	En	Insulin Signaling:WP481
ENSG00000168067	En	Insulin Signaling:WP481
ENSG00000160999	En	Insulin Signaling:WP481
ENSG00000169047	En	Insulin Signaling:WP481
ENSG00000131437	En	Insulin Signaling:WP481
ENSG00000166484	En	Insulin Signaling:WP481
ENSG00000117461	En	Insulin Signaling:WP481
ENSG00000142949	En	Insulin Signaling:WP481
ENSG00000117394	En	Insulin Signaling:WP481
ENSG00000065675	En	Insulin Signaling:WP481
ENSG00000114423	En	Insulin Signaling:WP481
ENSG00000011405	En	Insulin Signaling:WP481
ENSG00000213029	En	Insulin Signaling:WP481
ENSG00000163754	En	Insulin Signaling:WP481
ENSG00000165699	En	Insulin Signaling:WP481
ENSG00000142733	En	Insulin Signaling:WP481
ENSG00000126785	En	Insulin Signaling:WP481
ENSG00000119729	En	Insulin Signaling:WP481
ENSG00000051382	En	Insulin Signaling:WP481
ENSG00000179036	En	Insulin Signaling:WP481
ENSG00000177606	En	Insulin Signaling:WP481
ENSG00000135341	En	Insulin Signaling:WP481
ENSG00000141639	En	Insulin Signaling:WP481
ENSG00000071242	En	Insulin Signaling:WP481
ENSG00000012983	En	Insulin Signaling:WP481
ENSG00000198909	En	Insulin Signaling:WP481
ENSG00000079435	En	Insulin Signaling:WP481
ENSG00000106070	En	Insulin Signaling:WP481
ENSG00000140443	En	Insulin Signaling:WP481
ENSG00000132356	En	Insulin Signaling:WP481
ENSG00000162409	En	Insulin Signaling:WP481
ENSG00000115904	En	Insulin Signaling:WP481
ENSG00000136111	En	Insulin Signaling:WP481
ENSG00000006432	En	Insulin Signaling:WP481
ENSG00000143761	En	Insulin Signaling:WP481
ENSG00000103496	En	Insulin Signaling:WP481
ENSG00000095015	En	Insulin Signaling:WP481
ENSG00000104812	En	Insulin Signaling:WP481
ENSG00000152556	En	Insulin Signaling:WP481
ENSG00000136854	En	Insulin Signaling:WP481
ENSG00000107643	En	Insulin Signaling:WP481
ENSG00000163932	En	Insulin Signaling:WP481
ENSG00000139625	En	Insulin Signaling:WP481
ENSG00000151247	En	Insulin Signaling:WP481
ENSG00000120738	En	Insulin Signaling:WP481
ENSG00000196455	En	Insulin Signaling:WP481
ENSG00000220205	En	Insulin Signaling:WP481
ENSG00000109339	En	Insulin Signaling:WP481
ENSG00000132589	En	Insulin Signaling:WP481
ENSG00000216631	En	Insulin Signaling:WP481
ENSG00000078142	En	Insulin Signaling:WP481
ENSG00000160691	En	Insulin Signaling:WP481
ENSG00000108443	En	Insulin Signaling:WP481
ENSG00000141959	En	Insulin Signaling:WP481
ENSG00000166263	En	Insulin Signaling:WP481
ENSG00000118515	En	Insulin Signaling:WP481
ENSG00000185950	En	Insulin Signaling:WP481
ENSG00000027075	En	Insulin Signaling:WP481
ENSG00000154415	En	Insulin Signaling:WP481
ENSG00000175634	En	Insulin Signaling:WP481
ENSG00000073803	En	Insulin Signaling:WP481
ENSG00000142208	En	Insulin Signaling:WP481
ENSG00000171608	En	Insulin Signaling:WP481
ENSG00000188130	En	Insulin Signaling:WP481
ENSG00000170345	En	Insulin Signaling:WP481
ENSG00000112062	En	Insulin Signaling:WP481
ENSG00000126767	En	Insulin Signaling:WP481
ENSG00000100219	En	Insulin Signaling:WP481
ENSG00000116266	En	Insulin Signaling:WP481
ENSG00000171105	En	Insulin Signaling:WP481
ENSG00000115386	En	Insulin Signaling:WP481
ENSG00000177189	En	Insulin Signaling:WP481
ENSG00000105647	En	Insulin Signaling:WP481
ENSG00000147974	En	Insulin Signaling:WP481
ENSG00000173284	En	Insulin Signaling:WP481
ENSG00000213865	En	Insulin Signaling:WP481
ENSG00000104814	En	Insulin Signaling:WP481
ENSG00000095637	En	Insulin Signaling:WP481
ENSG00000150907	En	Insulin Signaling:WP481
ENSG00000129946	En	Insulin Signaling:WP481
ENSG00000128340	En	Insulin Signaling:WP481
ENSG00000118689	En	Insulin Signaling:WP481
ENSG00000170759	En	Insulin Signaling:WP481
ENSG00000187840	En	Insulin Signaling:WP481
ENSG00000034152	En	Insulin Signaling:WP481
ENSG00000008256	En	Insulin Signaling:WP481
ENSG00000117676	En	Insulin Signaling:WP481
ENSG00000105221	En	Insulin Signaling:WP481
ENSG00000071054	En	Insulin Signaling:WP481
ENSG00000101049	En	Insulin Signaling:WP481
ENSG00000110435	En	TCA Cycle:WP78
ENSG00000005882	En	TCA Cycle:WP78
ENSG00000014641	En	TCA Cycle:WP78
ENSG00000117118	En	TCA Cycle:WP78
ENSG00000152256	En	TCA Cycle:WP78
ENSG00000073578	En	TCA Cycle:WP78
ENSG00000181227	En	TCA Cycle:WP78
ENSG00000067829	En	TCA Cycle:WP78
ENSG00000166411	En	TCA Cycle:WP78
ENSG00000067992	En	TCA Cycle:WP78
ENSG00000143252	En	TCA Cycle:WP78
ENSG00000100412	En	TCA Cycle:WP78
ENSG00000187738	En	TCA Cycle:WP78
ENSG00000091483	En	TCA Cycle:WP78
ENSG00000119689	En	TCA Cycle:WP78
ENSG00000218932	En	TCA Cycle:WP78
ENSG00000091409	En	TCA Cycle:WP78
ENSG00000150768	En	TCA Cycle:WP78
ENSG00000062485	En	TCA Cycle:WP78
ENSG00000091140	En	TCA Cycle:WP78
ENSG00000173599	En	TCA Cycle:WP78
ENSG00000163541	En	TCA Cycle:WP78
ENSG00000131828	En	TCA Cycle:WP78
ENSG00000004799	En	TCA Cycle:WP78
ENSG00000172840	En	TCA Cycle:WP78
ENSG00000101365	En	TCA Cycle:WP78
ENSG00000168291	En	TCA Cycle:WP78
ENSG00000182054	En	TCA Cycle:WP78
ENSG00000204370	En	TCA Cycle:WP78
ENSG00000105953	En	TCA Cycle:WP78
ENSG00000164951	En	TCA Cycle:WP78
ENSG00000146701	En	TCA Cycle:WP78
ENSG00000172340	En	TCA Cycle:WP78
ENSG00000163114	En	TCA Cycle:WP78
ENSG00000136143	En	TCA Cycle:WP78
ENSG00000207975	En	miRNAs involved in DDR:WP1545
ENSG00000199165	En	miRNAs involved in DDR:WP1545
ENSG00000199004	En	miRNAs involved in DDR:WP1545
ENSG00000110092	En	miRNAs involved in DDR:WP1545
ENSG00000216001	En	miRNAs involved in DDR:WP1545
ENSG00000199180	En	miRNAs involved in DDR:WP1545
ENSG00000207994	En	miRNAs involved in DDR:WP1545
ENSG00000097007	En	miRNAs involved in DDR:WP1545
ENSG00000202566	En	miRNAs involved in DDR:WP1545
ENSG00000207568	En	miRNAs involved in DDR:WP1545
ENSG00000207966	En	miRNAs involved in DDR:WP1545
ENSG00000207791	En	miRNAs involved in DDR:WP1545
ENSG00000208035	En	miRNAs involved in DDR:WP1545
ENSG00000105810	En	miRNAs involved in DDR:WP1545
ENSG00000207759	En	miRNAs involved in DDR:WP1545
ENSG00000164045	En	miRNAs involved in DDR:WP1545
ENSG00000199095	En	miRNAs involved in DDR:WP1545
ENSG00000207755	En	miRNAs involved in DDR:WP1545
ENSG00000208036	En	miRNAs involved in DDR:WP1545
ENSG00000207757	En	miRNAs involved in DDR:WP1545
ENSG00000149311	En	miRNAs involved in DDR:WP1545
ENSG00000124762	En	miRNAs involved in DDR:WP1545
ENSG00000207718	En	miRNAs involved in DDR:WP1545
ENSG00000199097	En	miRNAs involved in DDR:WP1545
ENSG00000207968	En	miRNAs involved in DDR:WP1545
ENSG00000105173	En	miRNAs involved in DDR:WP1545
ENSG00000199072	En	miRNAs involved in DDR:WP1545
ENSG00000207779	En	miRNAs involved in DDR:WP1545
ENSG00000207929	En	miRNAs involved in DDR:WP1545
ENSG00000207610	En	miRNAs involved in DDR:WP1545
ENSG00000212027	En	miRNAs involved in DDR:WP1545
ENSG00000207864	En	miRNAs involved in DDR:WP1545
ENSG00000112576	En	miRNAs involved in DDR:WP1545
ENSG00000208005	En	miRNAs involved in DDR:WP1545
ENSG00000208006	En	miRNAs involved in DDR:WP1545
ENSG00000199031	En	miRNAs involved in DDR:WP1545
ENSG00000207808	En	miRNAs involved in DDR:WP1545
ENSG00000199133	En	miRNAs involved in DDR:WP1545
ENSG00000199038	En	miRNAs involved in DDR:WP1545
ENSG00000207980	En	miRNAs involved in DDR:WP1545
ENSG00000207563	En	miRNAs involved in DDR:WP1545
ENSG00000207560	En	miRNAs involved in DDR:WP1545
ENSG00000207725	En	miRNAs involved in DDR:WP1545
ENSG00000207784	En	miRNAs involved in DDR:WP1545
ENSG00000188486	En	miRNAs involved in DDR:WP1545
ENSG00000207547	En	miRNAs involved in DDR:WP1545
ENSG00000207562	En	miRNAs involved in DDR:WP1545
ENSG00000207748	En	miRNAs involved in DDR:WP1545
ENSG00000207617	En	miRNAs involved in DDR:WP1545
ENSG00000101412	En	miRNAs involved in DDR:WP1545
ENSG00000141510	En	miRNAs involved in DDR:WP1545
ENSG00000136997	En	miRNAs involved in DDR:WP1545
ENSG00000198981	En	miRNAs involved in DDR:WP1545
ENSG00000002016	En	miRNAs involved in DDR:WP1545
ENSG00000198983	En	miRNAs involved in DDR:WP1545
ENSG00000207745	En	miRNAs involved in DDR:WP1545
ENSG00000118260	En	miRNAs involved in DDR:WP1545
ENSG00000199149	En	miRNAs involved in DDR:WP1545
ENSG00000207728	En	miRNAs involved in DDR:WP1545
ENSG00000207700	En	miRNAs involved in DDR:WP1545
ENSG00000111276	En	miRNAs involved in DDR:WP1545
ENSG00000207870	En	miRNAs involved in DDR:WP1545
ENSG00000199143	En	miRNAs involved in DDR:WP1545
ENSG00000199066	En	miRNAs involved in DDR:WP1545
ENSG00000207939	En	miRNAs involved in DDR:WP1545
ENSG00000207875	En	miRNAs involved in DDR:WP1545
ENSG00000207811	En	miRNAs involved in DDR:WP1545
ENSG00000160741	En	AMPK signaling:WP1403
ENSG00000117461	En	AMPK signaling:WP1403
ENSG00000072310	En	AMPK signaling:WP1403
ENSG00000170214	En	AMPK signaling:WP1403
ENSG00000006831	En	AMPK signaling:WP1403
ENSG00000078142	En	AMPK signaling:WP1403
ENSG00000082146	En	AMPK signaling:WP1403
ENSG00000169710	En	AMPK signaling:WP1403
ENSG00000165059	En	AMPK signaling:WP1403
ENSG00000108443	En	AMPK signaling:WP1403
ENSG00000111725	En	AMPK signaling:WP1403
ENSG00000125520	En	AMPK signaling:WP1403
ENSG00000165699	En	AMPK signaling:WP1403
ENSG00000113161	En	AMPK signaling:WP1403
ENSG00000131791	En	AMPK signaling:WP1403
ENSG00000174697	En	AMPK signaling:WP1403
ENSG00000145386	En	AMPK signaling:WP1403
ENSG00000170525	En	AMPK signaling:WP1403
ENSG00000051382	En	AMPK signaling:WP1403
ENSG00000181856	En	AMPK signaling:WP1403
ENSG00000175634	En	AMPK signaling:WP1403
ENSG00000212567	En	AMPK signaling:WP1403
ENSG00000079435	En	AMPK signaling:WP1403
ENSG00000132142	En	AMPK signaling:WP1403
ENSG00000142208	En	AMPK signaling:WP1403
ENSG00000004660	En	AMPK signaling:WP1403
ENSG00000181092	En	AMPK signaling:WP1403
ENSG00000124762	En	AMPK signaling:WP1403
ENSG00000103319	En	AMPK signaling:WP1403
ENSG00000159346	En	AMPK signaling:WP1403
ENSG00000171608	En	AMPK signaling:WP1403
ENSG00000141564	En	AMPK signaling:WP1403
ENSG00000101076	En	AMPK signaling:WP1403
ENSG00000066044	En	AMPK signaling:WP1403
ENSG00000064489	En	AMPK signaling:WP1403
ENSG00000132356	En	AMPK signaling:WP1403
ENSG00000133101	En	AMPK signaling:WP1403
ENSG00000162409	En	AMPK signaling:WP1403
ENSG00000171105	En	AMPK signaling:WP1403
ENSG00000135932	En	AMPK signaling:WP1403
ENSG00000125695	En	AMPK signaling:WP1403
ENSG00000076555	En	AMPK signaling:WP1403
ENSG00000105647	En	AMPK signaling:WP1403
ENSG00000121879	En	AMPK signaling:WP1403
ENSG00000142875	En	AMPK signaling:WP1403
ENSG00000111713	En	AMPK signaling:WP1403
ENSG00000129965	En	AMPK signaling:WP1403
ENSG00000110090	En	AMPK signaling:WP1403
ENSG00000104812	En	AMPK signaling:WP1403
ENSG00000155846	En	AMPK signaling:WP1403
ENSG00000145675	En	AMPK signaling:WP1403
ENSG00000205560	En	AMPK signaling:WP1403
ENSG00000182621	En	AMPK signaling:WP1403
